date,statename,ili_activity_label,a_2009_h1n1,week_TEMP,Latitude,Longitude
2014-02-01,1,0.5,0.0626450116009,0.368445299173,1.0,0.0578089597613
2014-02-01,1,0.5,0.0626450116009,0.323746940624,1.0,0.0578089597613
2014-02-08,1,0.4,0.0255220417633,0.250932651251,1.0,0.0578089597613
2014-02-15,1,0.4,0.0185614849188,0.155426458153,1.0,0.0578089597613
2014-02-22,1,0.1,0.0046403712297,0.239375893065,1.0,0.0578089597613
2014-03-01,1,0.1,0.0116009280742,0.373362452274,1.0,0.0578089597613
2014-03-01,1,0.1,0.0116009280742,0.30840518714,1.0,0.0578089597613
2014-03-08,1,0.1,0.0092807424594,0.245292711672,1.0,0.0578089597613
2014-03-15,1,0.1,0.0116009280742,0.29506967537,1.0,0.0578089597613
2014-03-22,1,0.1,0.00232018561485,0.327435751371,1.0,0.0578089597613
2014-03-29,1,0.1,0.0,0.342172297326,1.0,0.0578089597613
2014-03-29,1,0.1,0.0,0.348112064422,1.0,0.0578089597613
2014-04-05,1,0.1,0.00232018561485,0.34306207844,1.0,0.0578089597613
2014-04-12,1,0.1,0.0046403712297,0.370866678918,1.0,0.0578089597613
2014-04-19,1,0.1,0.00696055684455,0.455136237515,1.0,0.0578089597613
2014-04-26,1,0.1,0.0,0.472791822031,1.0,0.0578089597613
2014-05-03,1,0.1,0.0,0.488763226015,1.0,0.0578089597613
2014-05-03,1,0.1,0.0,0.516865771097,1.0,0.0578089597613
2014-05-10,1,0.1,0.0,0.515510603295,1.0,0.0578089597613
2014-05-17,1,0.1,0.0,0.538185884971,1.0,0.0578089597613
2014-05-24,1,0.1,0.0,0.524053628723,1.0,0.0578089597613
2014-05-31,1,0.1,0.0,0.544109555463,1.0,0.0578089597613
2014-05-31,1,0.1,0.0,0.522787853045,1.0,0.0578089597613
2014-06-07,1,0.3,0.0,0.561112156076,1.0,0.0578089597613
2014-06-14,1,0.1,0.0,0.561232213286,1.0,0.0578089597613
2014-06-21,1,0.0,0.0,0.579582468276,1.0,0.0578089597613
2014-06-28,1,0.0,0.0,0.595706802084,1.0,0.0578089597613
2014-06-28,1,0.0,0.0,0.608113977889,1.0,0.0578089597613
2014-07-05,1,0.0,0.0,0.636950437133,1.0,0.0578089597613
2014-07-12,1,0.0,0.0,0.624280006193,1.0,0.0578089597613
2014-07-19,1,0.0,0.0,0.608177636056,1.0,0.0578089597613
2014-07-26,1,0.0,0.0,0.59943078911,1.0,0.0578089597613
2014-08-02,1,0.0,0.0,0.641965934836,1.0,0.0578089597613
2014-08-02,1,0.0,0.0,0.641319899318,1.0,0.0578089597613
2014-08-09,1,0.0,0.00232018561485,0.644601965294,1.0,0.0578089597613
2014-08-16,1,0.0,0.0,0.627745018671,1.0,0.0578089597613
2014-08-23,1,0.0,0.0,0.616666957889,1.0,0.0578089597613
2014-08-30,1,0.0,0.0,0.574504005362,1.0,0.0578089597613
