,date,statename,ili_activity_label,a_2009_h1n1,week_TEMP,week_STP,Latitude,Longitude
306,2011-08-21,Alaska,Level 1,0,11.6360465116,1000.39103943,61.370716,-152.404419
307,2011-08-28,Alaska,Level 1,0,10.4076201641,987.676660682,61.370716,-152.404419
308,2011-09-04,Alaska,Level 1,0,9.69670781893,1000.86305732,61.370716,-152.404419
309,2011-09-11,Alaska,Level 1,0,9.4455075846,991.308892922,61.370716,-152.404419
310,2011-09-18,Alaska,Level 1,0,9.47131242741,999.114285714,61.370716,-152.404419
311,2011-09-25,Alaska,Level 2,0,7.86399535424,983.271143376,61.370716,-152.404419
312,2011-10-02,Alaska,Level 1,0,5.07328687573,992.929528986,61.370716,-152.404419
313,2011-10-09,Alaska,Level 1,0,4.10245614035,991.945985401,61.370716,-152.404419
314,2011-10-16,Alaska,Level 1,0,3.03660818713,996.58584392,61.370716,-152.404419
315,2011-10-23,Alaska,Level 1,0,2.10070175439,995.637818182,61.370716,-152.404419
316,2011-10-30,Alaska,Level 1,0,0.711265969803,989.164,61.370716,-152.404419
317,2011-11-06,Alaska,Level 1,0,-3.52845528455,998.652681388,61.370716,-152.404419
318,2011-11-13,Alaska,Level 1,0,-4.62345390898,993.810889292,61.370716,-152.404419
319,2011-11-20,Alaska,Level 1,0,-9.38403263403,998.066850829,61.370716,-152.404419
320,2011-11-27,Alaska,Level 1,0,-14.1444574096,988.492236599,61.370716,-152.404419
321,2011-12-04,Alaska,Level 1,0,-12.7448780488,995.564248705,61.370716,-152.404419
322,2011-12-11,Alaska,Level 1,0,-3.61591173055,1004.49112319,61.370716,-152.404419
323,2011-12-18,Alaska,Level 1,0,-4.56,993.012115732,61.370716,-152.404419
324,2011-12-25,Alaska,Level 1,0,-5.28651817116,988.679491833,61.370716,-152.404419
325,2012-01-01,Alaska,Level 1,0,-15.1060535506,988.451818182,61.370716,-152.404419
326,2012-01-08,Alaska,Level 1,0,-17.258248731,993.704487179,61.370716,-152.404419
327,2012-01-15,Alaska,Level 1,0,-14.7776232617,1005.52484076,61.370716,-152.404419
328,2012-01-22,Alaska,Level 1,0,-16.1560606061,1017.72415254,61.370716,-152.404419
329,2012-01-29,Alaska,Level 2,0,-18.4904161412,992.717735043,61.370716,-152.404419
330,2012-02-05,Alaska,Level 1,2,-17.8096491228,988.741293532,61.370716,-152.404419
331,2012-02-12,Alaska,Level 1,0,-2.45018820577,997.545243129,61.370716,-152.404419
332,2012-02-19,Alaska,Level 1,3,-3.16992481203,993.516806723,61.370716,-152.404419
333,2012-02-26,Alaska,Level 1,3,-7.21944792974,999.910947368,61.370716,-152.404419
334,2012-03-04,Alaska,Level 1,5,-12.2741935484,998.517821782,61.370716,-152.404419
335,2012-03-11,Alaska,Level 1,5,-11.520802005,1001.52331933,61.370716,-152.404419
336,2012-03-18,Alaska,Level 2,11,-11.9455919395,989.854025424,61.370716,-152.404419
337,2012-03-25,Alaska,Level 1,14,-11.6005141388,1005.25031712,61.370716,-152.404419
338,2012-04-01,Alaska,Level 1,12,-5.1843358396,990.982352941,61.370716,-152.404419
339,2012-04-08,Alaska,Level 3,11,-4.88017565872,1005.47836134,61.370716,-152.404419
340,2012-04-15,Alaska,Level 5,15,-0.517063989962,1007.74294737,61.370716,-152.404419
341,2012-04-22,Alaska,Level 4,10,1.26926952141,1002.2105042,61.370716,-152.404419
342,2012-04-29,Alaska,Level 3,11,2.31378446115,1002.99388186,61.370716,-152.404419
343,2012-05-06,Alaska,Level 3,4,-0.940526315789,1003.31917404,61.370716,-152.404419
344,2012-05-13,Alaska,Level 2,1,1.73375314861,998.804468085,61.370716,-152.404419
345,2012-05-20,Alaska,Level 1,3,4.3045112782,1010.13578947,61.370716,-152.404419
346,2012-05-27,Alaska,Level 1,3,7.01453634085,1002.99138655,61.370716,-152.404419
347,2012-06-03,Alaska,Level 1,0,6.61622807018,999.925362319,61.370716,-152.404419
348,2012-06-10,Alaska,Level 1,0,8.90488721805,1006.75407098,61.370716,-152.404419
349,2012-06-17,Alaska,Level 1,0,8.98981132075,1004.20105042,61.370716,-152.404419
350,2012-06-24,Alaska,Level 1,0,11.3746549561,1005.52212944,61.370716,-152.404419
351,2012-07-01,Alaska,Level 1,0,10.1479245283,998.509684211,61.370716,-152.404419
352,2012-07-08,Alaska,Level 1,0,10.7424623116,1002.75642105,61.370716,-152.404419
353,2012-07-15,Alaska,Level 1,0,11.0622333752,1006.0,61.370716,-152.404419
354,2012-07-22,Alaska,Level 1,0,11.2796460177,1008.31413502,61.370716,-152.404419
355,2012-07-29,Alaska,Level 1,0,12.3635220126,1007.73509514,61.370716,-152.404419
356,2012-08-05,Alaska,Level 1,0,10.781978022,1003.79154412,61.370716,-152.404419
357,2012-08-12,Alaska,Level 1,0,11.238770389,1007.28631579,61.370716,-152.404419
358,2012-08-19,Alaska,Level 1,0,12.7809284818,1005.70505263,61.370716,-152.404419
359,2012-08-26,Alaska,Level 1,0,11.0071788413,1002.68900634,61.370716,-152.404419
360,2012-09-02,Alaska,Level 1,0,8.97699115044,998.15,61.370716,-152.404419
361,2012-09-09,Alaska,Level 1,0,8.78092848181,1000.92761506,61.370716,-152.404419
362,2012-09-16,Alaska,Level 1,0,7.02631578947,1003.59308176,61.370716,-152.404419
363,2012-09-23,Alaska,Level 1,0,7.96303258145,998.133333333,61.370716,-152.404419
364,2012-09-30,Alaska,Level 1,0,5.89660377358,993.185625,61.370716,-152.404419
365,2012-10-07,Alaska,Level 1,0,3.09210526316,1006.63088235,61.370716,-152.404419
366,2012-10-14,Alaska,Level 1,0,4.11944792974,1007.05987395,61.370716,-152.404419
367,2012-10-21,Alaska,Level 1,0,-0.714052697616,998.392723493,61.370716,-152.404419
368,2012-10-28,Alaska,Level 1,0,-2.24335839599,1019.47987421,61.370716,-152.404419
369,2012-11-04,Alaska,Level 2,1,-4.03450292398,1001.24950495,61.370716,-152.404419
370,2012-11-11,Alaska,Level 2,0,-5.21253132832,1007.06555324,61.370716,-152.404419
371,2012-11-18,Alaska,Level 1,0,-5.14742785445,1001.5374477,61.370716,-152.404419
372,2012-11-25,Alaska,Level 3,0,-10.4055415617,1002.14203822,61.370716,-152.404419
373,2012-12-02,Alaska,Level 2,1,-10.1859649123,1000.19402985,61.370716,-152.404419
374,2012-12-09,Alaska,Level 2,0,-13.7477443609,1002.76836518,61.370716,-152.404419
375,2012-12-16,Alaska,Level 6,0,-8.65526315789,991.542203742,61.370716,-152.404419
376,2012-12-23,Alaska,Level 4,0,-14.7880952381,1002.29270833,61.370716,-152.404419
377,2012-12-30,Alaska,Level 8,2,-8.61196473552,995.790947368,61.370716,-152.404419
378,2013-01-06,Alaska,Level 4,0,-3.17918128655,991.634201389,61.370716,-152.404419
379,2013-01-13,Alaska,Level 4,0,-4.63216374269,1002.51848014,61.370716,-152.404419
380,2013-01-20,Alaska,Level 5,1,-7.50220930233,1010.24931741,61.370716,-152.404419
381,2013-01-27,Alaska,Level 1,2,-10.5623255814,1003.95689655,61.370716,-152.404419
382,2013-02-03,Alaska,Level 5,1,-9.63360433604,1002.67857143,61.370716,-152.404419
383,2013-02-10,Alaska,Level 2,0,-7.01538461538,993.920411664,61.370716,-152.404419
384,2013-02-17,Alaska,Level 1,0,-8.93418903151,1003.32714777,61.370716,-152.404419
385,2013-02-24,Alaska,Level 1,1,-10.3190697674,993.237883959,61.370716,-152.404419
386,2013-03-03,Alaska,Level 1,0,-8.00894308943,993.8828,61.370716,-152.404419
387,2013-03-10,Alaska,Level 1,0,-3.14860465116,1005.40717949,61.370716,-152.404419
388,2013-03-17,Alaska,Level 1,0,-7.8362369338,1011.52133106,61.370716,-152.404419
389,2013-03-24,Alaska,Level 1,0,-8.94610917538,1007.3165529,61.370716,-152.404419
390,2013-03-31,Alaska,Level 1,0,-6.74010840108,1009.69007937,61.370716,-152.404419
391,2013-04-07,Alaska,Level 1,0,-5.03885647608,1007.43702422,61.370716,-152.404419
392,2013-04-14,Alaska,Level 1,0,-7.15523255814,1010.83786078,61.370716,-152.404419
393,2013-04-21,Alaska,Level 1,0,-2.4454016298,1019.63673469,61.370716,-152.404419
394,2013-04-28,Alaska,Level 1,0,0.0535423925668,1010.64683761,61.370716,-152.404419
395,2013-05-05,Alaska,Level 1,0,-1.35983606557,1012.9202381,61.370716,-152.404419
396,2013-05-12,Alaska,Level 1,0,3.77808857809,1009.45721649,61.370716,-152.404419
397,2013-05-19,Alaska,Level 1,0,1.45395348837,1004.4890223,61.370716,-152.404419
398,2013-05-26,Alaska,Level 1,0,7.72520325203,1009.33155172,61.370716,-152.404419
399,2013-06-02,Alaska,Level 1,0,9.51059782609,1010.90677291,61.370716,-152.404419
400,2013-06-09,Alaska,Level 1,0,8.89579439252,1007.00310345,61.370716,-152.404419
401,2013-06-16,Alaska,Level 1,0,13.1284051222,1012.58134715,61.370716,-152.404419
402,2013-06-23,Alaska,Level 1,0,13.9886416862,1003.17864583,61.370716,-152.404419
403,2013-06-30,Alaska,Level 1,1,12.2357723577,997.254761905,61.370716,-152.404419
404,2013-07-07,Alaska,Level 1,3,11.3116144019,1002.84268908,61.370716,-152.404419
405,2013-07-14,Alaska,Level 1,7,13.1306432749,1009.71226576,61.370716,-152.404419
406,2013-07-21,Alaska,Level 1,3,13.8581585082,1011.7097973,61.370716,-152.404419
407,2013-07-28,Alaska,Level 1,5,14.5976689977,1013.05408163,61.370716,-152.404419
408,2013-08-04,Alaska,Level 1,4,14.577324633,1003.58764846,61.370716,-152.404419
409,2013-08-11,Alaska,Level 1,2,13.3496511628,1002.93361486,61.370716,-152.404419
410,2013-08-18,Alaska,Level 1,1,12.7376744186,1000.87504216,61.370716,-152.404419
411,2013-08-25,Alaska,Level 1,1,11.0575581395,1000.93333333,61.370716,-152.404419
412,2013-09-01,Alaska,Level 1,0,10.4634146341,999.131360947,61.370716,-152.404419
413,2013-09-08,Alaska,Level 1,1,10.2812879708,997.481025641,61.370716,-152.404419
414,2013-09-15,Alaska,Level 1,0,9.32703962704,1003.38786325,61.370716,-152.404419
415,2013-09-22,Alaska,Level 1,1,5.44906976744,991.788074957,61.370716,-152.404419
416,2013-09-29,Alaska,Level 1,0,5.23445867288,993.215042735,61.370716,-152.404419
417,2013-10-06,Alaska,Level 1,0,4.51860465116,1000.47732657,61.370716,-152.404419
418,2013-10-13,Alaska,Level 1,0,5.30896391153,995.044897959,61.370716,-152.404419
419,2013-10-20,Alaska,Level 1,8,6.06527293844,1001.31222411,61.370716,-152.404419
420,2013-10-27,Alaska,Level 1,3,3.39592549476,1005.44982759,61.370716,-152.404419
421,2013-11-03,Alaska,Level 1,3,0.404471544715,1000.03014925,61.370716,-152.404419
422,2013-11-10,Alaska,Level 1,6,-1.11927990708,1003.83054608,61.370716,-152.404419
423,2013-11-17,Alaska,Level 1,4,-3.38772348033,1009.4375,61.370716,-152.404419
424,2013-11-24,Alaska,Level 1,12,-8.58766006985,1005.34700855,61.370716,-152.404419
425,2013-12-01,Alaska,Level 1,10,-9.8487804878,1022.25542169,61.370716,-152.404419
426,2013-12-08,Alaska,Level 1,37,-2.58617886179,1019.9471891,61.370716,-152.404419
427,2013-12-15,Alaska,Level 2,56,-8.23442240373,1003.39609508,61.370716,-152.404419
428,2013-12-22,Alaska,Level 7,92,-8.56336056009,1002.67921635,61.370716,-152.404419
429,2013-12-29,Alaska,Level 10,83,-10.7339556593,1005.60119658,61.370716,-152.404419
430,2014-01-05,Alaska,Level 8,20,-3.29746136865,998.120945946,61.370716,-152.404419
431,2014-01-12,Alaska,Level 8,17,-8.49485776805,985.551913478,61.370716,-152.404419
432,2014-01-19,Alaska,Level 5,42,-4.11039387309,992.739225589,61.370716,-152.404419
433,2014-01-26,Alaska,Level 4,42,1.11527472527,999.508163265,61.370716,-152.404419
434,2014-02-02,Alaska,Level 4,27,-4.52215799615,1021.33607038,61.370716,-152.404419
435,2014-02-09,Alaska,Level 3,11,-8.73800657174,1016.8402027,61.370716,-152.404419
436,2014-02-16,Alaska,Level 3,8,-14.2676855895,984.547966102,61.370716,-152.404419
437,2014-02-23,Alaska,Level 1,2,-9.40712719298,1006.10414508,61.370716,-152.404419
438,2014-03-02,Alaska,Level 1,5,-5.41042471042,1006.25465465,61.370716,-152.404419
439,2014-03-09,Alaska,Level 1,4,-9.06455142232,993.95993266,61.370716,-152.404419
440,2014-03-16,Alaska,Level 1,5,-6.18253275109,990.254285714,61.370716,-152.404419
441,2014-03-23,Alaska,Level 1,1,-4.30858085809,1016.00273504,61.370716,-152.404419
442,2014-03-30,Alaska,Level 1,0,-3.45535483871,1003.01030303,61.370716,-152.404419
443,2014-04-06,Alaska,Level 1,1,-3.4038377193,994.951607445,61.370716,-152.404419
444,2014-04-13,Alaska,Level 1,2,-1.79398907104,1004.35228426,61.370716,-152.404419
445,2014-04-20,Alaska,Level 1,3,3.08510405257,996.601692047,61.370716,-152.404419
446,2014-04-27,Alaska,Level 1,0,4.10733844469,994.938954469,61.370716,-152.404419
447,2014-05-04,Alaska,Level 1,0,5.0320610687,1014.62142857,61.370716,-152.404419
448,2014-05-11,Alaska,Level 1,0,6.58069792803,1010.12344013,61.370716,-152.404419
449,2014-05-18,Alaska,Level 1,0,7.89356597601,1012.32184874,61.370716,-152.404419
450,2014-05-25,Alaska,Level 1,0,7.07532751092,1005.65868465,61.370716,-152.404419
451,2014-06-01,Alaska,Level 1,0,7.00204081633,1013.06731518,61.370716,-152.404419
452,2014-06-08,Alaska,Level 2,0,9.22096597146,1005.97205387,61.370716,-152.404419
453,2014-06-15,Alaska,Level 1,0,9.22791712105,1001.38842282,61.370716,-152.404419
454,2014-06-22,Alaska,Level 0,0,10.2903719912,999.494117647,61.370716,-152.404419
455,2014-06-29,Alaska,Level 0,0,11.2239490446,1000.4739645,61.370716,-152.404419
456,2014-07-06,Alaska,Level 0,0,13.6118995633,1003.70083893,61.370716,-152.404419
457,2014-07-13,Alaska,Level 0,0,12.8782988004,1005.27391304,61.370716,-152.404419
458,2014-07-20,Alaska,Level 0,0,11.9459934138,1003.58026756,61.370716,-152.404419
459,2014-07-27,Alaska,Level 0,0,11.4395628415,1005.89834437,61.370716,-152.404419
460,2014-08-03,Alaska,Level 0,0,13.8648854962,1006.56601467,61.370716,-152.404419
461,2014-08-10,Alaska,Level 0,1,14.0549126638,997.827195946,61.370716,-152.404419
462,2014-08-17,Alaska,Level 0,0,13.0789183223,997.780133556,61.370716,-152.404419
463,2014-08-24,Alaska,Level 0,0,12.4375136314,1006.71580699,61.370716,-152.404419
464,2014-08-31,Alaska,Level 0,0,9.44885496183,1000.98068182,61.370716,-152.404419
465,2014-09-07,Alaska,Level 0,2,9.58167938931,1006.21081531,61.370716,-152.404419
466,2014-09-14,Alaska,Level 0,0,11.1852780807,1000.50193424,61.370716,-152.404419
467,2014-09-21,Alaska,Level 0,0,8.25305676856,991.613087248,61.370716,-152.404419
468,2014-09-28,Alaska,Level 0,0,6.36990185387,1002.38054146,61.370716,-152.404419
469,2014-10-05,Alaska,Level 1,0,3.47666303162,1004.03842282,61.370716,-152.404419
470,2014-10-12,Alaska,Level 1,0,1.70447110142,994.372772277,61.370716,-152.404419
471,2014-10-19,Alaska,Level 1,0,1.23471615721,988.714569536,61.370716,-152.404419
472,2014-10-26,Alaska,Level 1,0,0.00196292257361,997.529296236,61.370716,-152.404419
473,2014-11-02,Alaska,Level 2,0,-3.2896749522,989.842898551,61.370716,-152.404419
474,2014-11-09,Alaska,Level 4,0,-1.43631406761,997.203338898,61.370716,-152.404419
475,2014-11-16,Alaska,Level 5,0,0.516030534351,1007.0083612,61.370716,-152.404419
476,2014-11-23,Alaska,Level 4,0,-2.00579234973,989.980698835,61.370716,-152.404419
477,2014-11-30,Alaska,Level 3,0,-5.26911314985,1011.89447005,61.370716,-152.404419
478,2014-12-07,Alaska,Level 3,0,-4.11515812432,991.064705882,61.370716,-152.404419
479,2014-12-14,Alaska,Level 1,0,-5.32039473684,986.08097561,61.370716,-152.404419
480,2014-12-21,Alaska,Level 3,0,-6.1439476554,988.828805237,61.370716,-152.404419
481,2014-12-28,Alaska,Level 3,0,-4.1945474373,1005.5228243,61.370716,-152.404419
482,2015-01-04,Alaska,Level 3,0,0.378625954198,1010.92183908,61.370716,-152.404419
483,2015-01-11,Alaska,Level 1,0,-9.2586163522,1015.91907308,61.370716,-152.404419
484,2015-01-18,Alaska,Level 1,0,-3.46591478697,1000.76031469,61.370716,-152.404419
485,2015-01-25,Alaska,Level 3,0,-5.8790201005,986.472395833,61.370716,-152.404419
486,2015-02-01,Alaska,Level 1,0,-15.0204260652,1000.55177936,61.370716,-152.404419
487,2015-02-08,Alaska,Level 1,1,-13.4178362573,1021.11924686,61.370716,-152.404419
488,2015-02-15,Alaska,Level 1,0,-14.4857142857,1002.82732143,61.370716,-152.404419
489,2015-02-22,Alaska,Level 1,0,-5.05463659148,1000.76512456,61.370716,-152.404419
490,2015-03-01,Alaska,Level 1,0,-0.978715365239,1007.54423077,61.370716,-152.404419
491,2015-03-08,Alaska,Level 1,0,-3.7210989011,1010.84818182,61.370716,-152.404419
492,2015-03-15,Alaska,Level 1,0,-7.78845671267,1008.10471204,61.370716,-152.404419
493,2015-03-22,Alaska,Level 1,0,-11.3496855346,999.466608084,61.370716,-152.404419
494,2015-03-29,Alaska,Level 1,0,-3.25081555834,1001.19094139,61.370716,-152.404419
495,2015-04-05,Alaska,Level 1,0,-2.62321428571,1002.12405063,61.370716,-152.404419
496,2015-04-12,Alaska,Level 1,0,-1.52496863237,1000.10742049,61.370716,-152.404419
497,2015-04-19,Alaska,Level 1,0,-2.43592964824,987.6565762,61.370716,-152.404419
498,2015-04-26,Alaska,Level 1,0,-0.00827067669173,997.613986014,61.370716,-152.404419
499,2015-05-03,Alaska,Level 1,0,3.31278195489,997.127777778,61.370716,-152.404419
500,2015-05-10,Alaska,Level 1,0,3.05175438596,997.178205128,61.370716,-152.404419
501,2015-05-17,Alaska,Level 1,0,6.7851944793,1002.85957821,61.370716,-152.404419
502,2015-05-24,Alaska,Level 1,0,8.78934837093,1003.09303136,61.370716,-152.404419
503,2015-05-31,Alaska,Level 1,0,9.89323308271,1007.03625219,61.370716,-152.404419
504,2015-06-07,Alaska,Level 1,0,9.92134502924,1000.49916667,61.370716,-152.404419
505,2015-06-14,Alaska,Level 1,0,8.34546599496,996.63285968,61.370716,-152.404419
506,2015-06-21,Alaska,Level 2,0,12.1362720403,1013.53309735,61.370716,-152.404419
507,2015-06-28,Alaska,Level 3,0,15.1047678795,1005.39908759,61.370716,-152.404419
508,2015-07-05,Alaska,Level 2,0,11.9570175439,1009.28271605,61.370716,-152.404419
509,2015-07-12,Alaska,Level 2,0,14.0167919799,1005.97452007,61.370716,-152.404419
510,2015-07-19,Alaska,Level 1,0,12.9668757842,997.043181818,61.370716,-152.404419
511,2015-07-26,Alaska,Level 1,0,12.8728070175,1003.5947644,61.370716,-152.404419
512,2015-08-02,Alaska,Level 1,0,12.5939393939,1000.06419753,61.370716,-152.404419
513,2015-08-09,Alaska,Level 1,0,12.923245614,1008.06728395,61.370716,-152.404419
514,2015-08-16,Alaska,Level 1,0,12.1194968553,999.704920914,61.370716,-152.404419
515,2015-08-23,Alaska,Level 1,0,11.7947302384,1006.45061082,61.370716,-152.404419
516,2015-08-30,Alaska,Level 1,0,11.0580928482,1005.61608392,61.370716,-152.404419
517,2015-09-06,Alaska,Level 1,0,8.44028520499,995.715403423,61.370716,-152.404419
518,2015-09-13,Alaska,Level 3,0,9.67402269861,1001.27678883,61.370716,-152.404419
519,2015-09-20,Alaska,Level 1,0,7.33671679198,996.416608392,61.370716,-152.404419
520,2015-09-27,Alaska,Level 1,0,4.31102756892,999.355516637,61.370716,-152.404419
521,2015-10-04,Alaska,Level 1,0,4.61040100251,994.513811189,61.370716,-152.404419
522,2010-10-10,Arizona,Level 1,0,21.323580786,892.242857143,33.729759,-111.431221
523,2010-10-17,Arizona,Level 1,0,19.7220408163,900.113142857,33.729759,-111.431221
524,2010-10-24,Arizona,Level 1,0,18.4175510204,897.950285714,33.729759,-111.431221
525,2010-10-31,Arizona,Level 1,0,14.3987755102,897.034285714,33.729759,-111.431221
526,2010-11-07,Arizona,Level 1,0,16.7133333333,899.473333333,33.729759,-111.431221
527,2010-11-14,Arizona,Level 1,0,13.3718367347,897.544571429,33.729759,-111.431221
528,2010-11-21,Arizona,Level 1,0,10.2020491803,899.560344828,33.729759,-111.431221
529,2010-11-28,Arizona,Level 1,0,9.15551020408,895.658285714,33.729759,-111.431221
530,2010-12-05,Arizona,Level 2,2,3.996,899.1048,33.729759,-111.431221
531,2010-12-12,Arizona,Level 5,1,10.693877551,901.512,33.729759,-111.431221
532,2010-12-19,Arizona,Level 4,9,11.3285714286,898.095428571,33.729759,-111.431221
533,2010-12-26,Arizona,Level 5,13,10.5448979592,895.837714286,33.729759,-111.431221
534,2011-01-02,Arizona,Level 1,12,6.75795918367,896.085714286,33.729759,-111.431221
535,2011-01-09,Arizona,Level 2,17,1.0347826087,905.056043956,33.729759,-111.431221
536,2011-01-16,Arizona,Level 3,19,5.38422712934,905.107909605,33.729759,-111.431221
537,2011-01-23,Arizona,Level 5,39,9.61708074534,901.503333333,33.729759,-111.431221
538,2011-01-30,Arizona,Level 5,48,7.74192546584,900.29127907,33.729759,-111.431221
539,2011-02-06,Arizona,Level 5,45,-0.645652173913,905.252884615,33.729759,-111.431221
540,2011-02-13,Arizona,Level 6,52,6.52919254658,902.412637363,33.729759,-111.431221
541,2011-02-20,Arizona,Level 6,63,11.2459627329,903.652197802,33.729759,-111.431221
542,2011-02-27,Arizona,Level 4,47,7.41055900621,899.30989011,33.729759,-111.431221
543,2011-03-06,Arizona,Level 3,26,6.79275362319,897.893589744,33.729759,-111.431221
544,2011-03-13,Arizona,Level 3,26,12.8133540373,901.688461538,33.729759,-111.431221
545,2011-03-20,Arizona,Level 1,8,16.7546583851,902.208241758,33.729759,-111.431221
546,2011-03-27,Arizona,Level 1,1,12.351863354,898.741758242,33.729759,-111.431221
547,2011-04-03,Arizona,Level 1,13,14.9862318841,898.827564103,33.729759,-111.431221
548,2011-04-10,Arizona,Level 1,3,17.6520249221,896.515555556,33.729759,-111.431221
549,2011-04-17,Arizona,Level 1,2,12.5301242236,901.164285714,33.729759,-111.431221
550,2011-04-24,Arizona,Level 1,0,20.3596273292,897.126923077,33.729759,-111.431221
551,2011-05-01,Arizona,Level 1,0,18.7931677019,897.13021978,33.729759,-111.431221
552,2011-05-08,Arizona,Level 1,0,16.5934782609,896.576923077,33.729759,-111.431221
